logged_at_utc,submission_id,match,home_team,away_team,home_goals,away_goals,score,odds_decimal,bet_percentage
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,2,1,2-1,7.25,13
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,0,3-0,7.75,8
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,1,3-1,9.00,6
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,2,3-2,20,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,0,4-0,12.50,3
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,1,4-1,15,2
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,2,4-2,32,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,3,4-3,65,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,5,0,5-0,25,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,5,1,5-1,30,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,5,2,5-2,55,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,5,3,5-3,110,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,5,4,5-4,350,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,0,0-0,14,7
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,1,1,1-1,8.00,6
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,2,2,2-2,16,2
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,3,3-3,55,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,4,4-4,190,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,,,Other,20,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,1,0-1,18,2
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,2,0-2,38,1
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,1,2,1-2,18,3
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,3,0-3,75,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,1,3,1-3,50,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,2,3,2-3,46,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,4,0-4,225,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,1,4,1-4,120,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,2,4,2-4,110,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,4,3-4,130,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,0,5,0-5,500,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,1,5,1-5,450,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,2,5,2-5,450,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,3,5,3-5,450,0
2026-06-24T12:44:28+00:00,screenshot-bosnia-qatar-20260624,Bosnia vs Qatar,Bosnia,Qatar,4,5,4-5,500,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,0,1-0,7.00,7
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,0,2-0,5.50,26
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,1,2-1,8.50,6
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,0,3-0,6.00,29
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,1,3-1,9.00,3
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,2,3-2,28,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,0,4-0,8.00,9
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,1,4-1,13.50,2
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,2,4-2,38,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,3,4-3,100,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,5,0,5-0,14.50,5
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,5,1,5-1,23,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,5,2,5-2,55,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,5,3,5-3,150,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,5,4,5-4,450,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,0,0-0,16,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,1,1-1,11,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,2,2-2,26,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,3,3-3,75,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,4,4-4,400,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,,,Other,11.50,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,1,0-1,27,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,2,0-2,60,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,2,1-2,32,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,3,0-3,170,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,3,1-3,85,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,3,2-3,70,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,4,0-4,500,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,4,1-4,350,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,4,2-4,275,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,4,3-4,300,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,0,5,0-5,500,1
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,1,5,1-5,500,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,2,5,2-5,500,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,3,5,3-5,500,0
2026-06-24T12:50:46+00:00,screenshot-morocco-haiti-20260624,Morocco vs Haiti,Morocco,Haiti,4,5,4-5,500,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,0,1-0,16,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,0,2-0,44,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,1,2-1,23,3
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,0,3-0,100,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,1,3-1,65,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,2,3-2,60,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,0,4-0,450,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,1,4-1,225,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,2,4-2,200,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,3,4-3,275,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,5,0,5-0,500,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,5,1,5-1,500,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,5,2,5-2,500,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,5,3,5-3,500,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,5,4,5-4,500,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,0,0-0,11,2
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,1,1-1,8.50,6
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,2,2-2,23,2
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,3,3-3,75,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,4,4-4,450,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,,,Other,25,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,1,0-1,5.60,6
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,2,0-2,5.20,19
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,2,1-2,7.75,16
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,3,0-3,6.75,13
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,3,1-3,10,11
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,3,2-3,29,7
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,4,0-4,11.50,7
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,4,1-4,17,2
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,4,2-4,46,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,4,3-4,110,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,0,5,0-5,24,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,1,5,1-5,36,1
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,2,5,2-5,65,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,3,5,3-5,190,0
2026-06-24T12:54:25+00:00,screenshot-scotland-brazil-20260624,Scotland vs Brazil,Scotland,Brazil,4,5,4-5,500,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,0,1-0,10.50,3
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,0,2-0,24,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,1,2-1,14.50,2
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,0,3-0,60,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,1,3-1,42,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,2,3-2,48,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,0,4-0,150,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,1,4-1,100,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,2,4-2,110,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,3,4-3,160,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,5,0,5-0,450,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,5,1,5-1,400,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,5,2,5-2,450,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,5,3,5-3,450,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,5,4,5-4,500,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,0,0-0,8.50,4
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,1,1-1,6.25,6
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,2,2-2,15,3
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,3,3-3,60,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,4,4-4,300,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,,,Other,50,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,1,0-1,5.60,9
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,2,0-2,6.25,19
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,2,1-2,7.50,28
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,3,0-3,10,5
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,3,1-3,11.50,8
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,3,2-3,26,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,4,0-4,21,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,4,1-4,25,3
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,4,2-4,50,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,4,3-4,100,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,0,5,0-5,48,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,1,5,1-5,55,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,2,5,2-5,85,1
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,3,5,3-5,200,0
2026-06-24T12:57:19+00:00,screenshot-south-africa-south-korea-20260624,South Africa vs South Korea,South Africa,South Korea,4,5,4-5,500,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,0,1-0,8.50,6
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,0,2-0,15,2
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,1,2-1,10.50,6
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,0,3-0,38,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,1,3-1,27,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,2,3-2,34,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,0,4-0,80,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,1,4-1,60,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,2,4-2,70,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,3,4-3,110,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,5,0,5-0,250,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,5,1,5-1,170,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,5,2,5-2,200,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,5,3,5-3,350,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,5,4,5-4,500,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,0,0-0,9.00,6
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,1,1-1,6.00,19
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,2,2-2,13.50,6
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,3,3-3,50,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,4,4-4,225,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,,,Other,60,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,1,0-1,6.25,12
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,2,0-2,7.75,6
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,2,1-2,7.50,18
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,3,0-3,14,2
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,3,1-3,13.50,8
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,3,2-3,24,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,4,0-4,32,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,4,1-4,30,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,4,2-4,50,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,4,3-4,85,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,0,5,0-5,65,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,1,5,1-5,60,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,2,5,2-5,95,0
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,3,5,3-5,190,1
2026-06-24T13:00:48+00:00,screenshot-czech-republic-mexico-20260624,Czech Republic vs Mexico,Czech Republic,Mexico,4,5,4-5,450,1
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,1,0,1-0,13.50,4
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,2,0,2-0,26,2
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,2,1,2-1,13.50,3
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,3,0,3-0,55,2
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,3,1,3-1,36,1
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,3,2,3-2,36,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,4,0,4-0,130,1
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,4,1,4-1,85,1
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,4,2,4-2,80,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,4,3,4-3,100,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,5,0,5-0,450,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,5,1,5-1,275,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,5,2,5-2,275,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,5,3,5-3,350,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,5,4,5-4,450,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,0,0,0-0,13.50,7
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,1,1,1-1,7.75,3
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,2,2,2-2,15,3
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,3,3,3-3,50,1
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,4,4,4-4,180,0
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,,,Other,30,3
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,0,1,0-1,6.75,4
2026-06-25T10:15:45+00:00,screenshot-ecuador-germany-20260625,Ecuador vs Germany,Ecuador,Germany,0,2,0-2,6.75,11
